scenario,replication,seed,n,tau,estimator,estimate,bias,success,error,n_total,n_treated,n_control,n_matched_treated,n_unique_matched_controls,uses_matching,estimand,covariates,uses_forbidden_variables,mean_match_distance,max_match_distance,share_treated_outside_common_support,warnings,model_formula,params_overridden,matching_options
B,102,20460603,1000,2.0,did_with_covariates,2.13599394075976,0.1359939407597599,True,,1000,522,478,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,102,20460603,1000,2.0,psm_did,2.2204652827302302,0.22046528273023025,True,,1000,522,478,522.0,255.0,True,ATT,"x1,x2",False,0.0011025401709548973,0.020249621728491762,0.0019157088122605363,,,False,{}
B,103,20460604,1000,2.0,psm,2.334955723507928,0.3349557235079281,True,,1000,484,516,484.0,239.0,True,ATT,"x1,x2",False,0.001310134753345492,0.03595712859679634,0.002066115702479339,,,False,{}
B,103,20460604,1000,2.0,did,2.4888424028500564,0.4888424028500564,True,,1000,484,516,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,103,20460604,1000,2.0,did_with_covariates,1.9192375150577656,-0.08076248494223437,True,,1000,484,516,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,103,20460604,1000,2.0,psm_did,1.8778556516594322,-0.12214434834056775,True,,1000,484,516,484.0,239.0,True,ATT,"x1,x2",False,0.001310134753345492,0.03595712859679634,0.002066115702479339,,,False,{}
B,104,20460605,1000,2.0,psm,2.5557442041766314,0.5557442041766314,True,,1000,495,505,495.0,244.0,True,ATT,"x1,x2",False,0.0020544216520919562,0.11254145320879272,0.04040404040404041,,,False,{}
B,104,20460605,1000,2.0,did,2.477773172516093,0.47777317251609297,True,,1000,495,505,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,104,20460605,1000,2.0,did_with_covariates,1.9468694819879002,-0.05313051801209978,True,,1000,495,505,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,104,20460605,1000,2.0,psm_did,2.251340387633802,0.25134038763380184,True,,1000,495,505,495.0,244.0,True,ATT,"x1,x2",False,0.0020544216520919562,0.11254145320879272,0.04040404040404041,,,False,{}
B,105,20460606,1000,2.0,psm,2.3207112434265973,0.3207112434265973,True,,1000,520,480,520.0,238.0,True,ATT,"x1,x2",False,0.0014995721213817315,0.037180523536873955,0.0057692307692307696,,,False,{}
B,105,20460606,1000,2.0,did,2.716488288635075,0.716488288635075,True,,1000,520,480,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,105,20460606,1000,2.0,did_with_covariates,2.080270738598642,0.08027073859864187,True,,1000,520,480,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,105,20460606,1000,2.0,psm_did,2.0458578603735,0.045857860373499815,True,,1000,520,480,520.0,238.0,True,ATT,"x1,x2",False,0.0014995721213817315,0.037180523536873955,0.0057692307692307696,,,False,{}
B,106,20460607,1000,2.0,psm,2.6187530422957708,0.6187530422957708,True,,1000,511,489,511.0,231.0,True,ATT,"x1,x2",False,0.004342956533374674,0.1134430879199928,0.08023483365949119,,,False,{}
B,106,20460607,1000,2.0,did,2.556201012809022,0.556201012809022,True,,1000,511,489,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,106,20460607,1000,2.0,did_with_covariates,1.935478169321009,-0.06452183067899098,True,,1000,511,489,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,106,20460607,1000,2.0,psm_did,1.9079788788614194,-0.09202112113858063,True,,1000,511,489,511.0,231.0,True,ATT,"x1,x2",False,0.004342956533374674,0.1134430879199928,0.08023483365949119,,,False,{}
B,107,20460608,1000,2.0,psm,2.3617063844505695,0.36170638445056946,True,,1000,505,495,505.0,257.0,True,ATT,"x1,x2",False,0.002111150188505315,0.05564163761279639,0.0,,,False,{}
B,107,20460608,1000,2.0,did,2.4848644574530114,0.48486445745301143,True,,1000,505,495,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,107,20460608,1000,2.0,did_with_covariates,1.960083892523579,-0.03991610747642094,True,,1000,505,495,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,107,20460608,1000,2.0,psm_did,2.0394942378596945,0.039494237859694525,True,,1000,505,495,505.0,257.0,True,ATT,"x1,x2",False,0.002111150188505315,0.05564163761279639,0.0,,,False,{}
B,108,20460609,1000,2.0,psm,2.4011726142263057,0.4011726142263057,True,,1000,503,497,503.0,245.0,True,ATT,"x1,x2",False,0.002293442314615489,0.08429668906198229,0.03180914512922465,,,False,{}
B,108,20460609,1000,2.0,did,2.3314993585102557,0.3314993585102557,True,,1000,503,497,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,108,20460609,1000,2.0,did_with_covariates,1.7527390773701037,-0.2472609226298963,True,,1000,503,497,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,108,20460609,1000,2.0,psm_did,1.832945494146299,-0.16705450585370096,True,,1000,503,497,503.0,245.0,True,ATT,"x1,x2",False,0.002293442314615489,0.08429668906198229,0.03180914512922465,,,False,{}
B,109,20460610,1000,2.0,psm,2.500135629300552,0.5001356293005519,True,,1000,484,516,484.0,238.0,True,ATT,"x1,x2",False,0.0016621590542255768,0.06164687319783457,0.024793388429752067,,,False,{}
B,109,20460610,1000,2.0,did,2.587522642390492,0.5875226423904918,True,,1000,484,516,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,109,20460610,1000,2.0,did_with_covariates,1.983768641949376,-0.016231358050623923,True,,1000,484,516,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,109,20460610,1000,2.0,psm_did,1.8691273593283866,-0.13087264067161342,True,,1000,484,516,484.0,238.0,True,ATT,"x1,x2",False,0.0016621590542255768,0.06164687319783457,0.024793388429752067,,,False,{}
B,110,20460611,1000,2.0,psm,2.5891742772169115,0.5891742772169115,True,,1000,485,515,485.0,243.0,True,ATT,"x1,x2",False,0.0011571777651812624,0.024147588359130445,0.004123711340206186,,,False,{}
B,110,20460611,1000,2.0,did,2.592219158392989,0.592219158392989,True,,1000,485,515,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,110,20460611,1000,2.0,did_with_covariates,2.068610925430182,0.06861092543018188,True,,1000,485,515,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,110,20460611,1000,2.0,psm_did,2.0370830941659275,0.03708309416592748,True,,1000,485,515,485.0,243.0,True,ATT,"x1,x2",False,0.0011571777651812624,0.024147588359130445,0.004123711340206186,,,False,{}
B,111,20460612,1000,2.0,psm,2.511644533250758,0.5116445332507582,True,,1000,487,513,487.0,241.0,True,ATT,"x1,x2",False,0.0016487950097433673,0.0576758843507551,0.030800821355236138,,,False,{}
B,111,20460612,1000,2.0,did,2.526901390296495,0.5269013902964952,True,,1000,487,513,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,111,20460612,1000,2.0,did_with_covariates,1.8403504379296876,-0.15964956207031245,True,,1000,487,513,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,111,20460612,1000,2.0,psm_did,1.7826331597847327,-0.2173668402152673,True,,1000,487,513,487.0,241.0,True,ATT,"x1,x2",False,0.0016487950097433673,0.0576758843507551,0.030800821355236138,,,False,{}
B,112,20460613,1000,2.0,psm,2.3090698501088407,0.3090698501088407,True,,1000,496,504,496.0,239.0,True,ATT,"x1,x2",False,0.002186526701790344,0.08789743301846076,0.02217741935483871,,,False,{}
B,112,20460613,1000,2.0,did,2.5341685338436086,0.5341685338436086,True,,1000,496,504,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,112,20460613,1000,2.0,did_with_covariates,1.9243515380428038,-0.07564846195719621,True,,1000,496,504,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,112,20460613,1000,2.0,psm_did,1.9226298523921859,-0.07737014760781413,True,,1000,496,504,496.0,239.0,True,ATT,"x1,x2",False,0.002186526701790344,0.08789743301846076,0.02217741935483871,,,False,{}
B,113,20460614,1000,2.0,psm,2.3839521864431825,0.3839521864431825,True,,1000,490,510,490.0,249.0,True,ATT,"x1,x2",False,0.0014729750148241869,0.040275778287961916,0.006122448979591836,,,False,{}
B,113,20460614,1000,2.0,did,2.6383907511986364,0.6383907511986364,True,,1000,490,510,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,113,20460614,1000,2.0,did_with_covariates,1.9512470070994898,-0.04875299290051016,True,,1000,490,510,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,113,20460614,1000,2.0,psm_did,1.9808319081466998,-0.01916809185330015,True,,1000,490,510,490.0,249.0,True,ATT,"x1,x2",False,0.0014729750148241869,0.040275778287961916,0.006122448979591836,,,False,{}
B,114,20460615,1000,2.0,psm,2.45066257124118,0.45066257124118003,True,,1000,490,510,490.0,235.0,True,ATT,"x1,x2",False,0.0017740711914362457,0.042816455399510844,0.012244897959183673,,,False,{}
B,114,20460615,1000,2.0,did,2.517130133551067,0.517130133551067,True,,1000,490,510,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,114,20460615,1000,2.0,did_with_covariates,1.9524287903209205,-0.04757120967907946,True,,1000,490,510,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,114,20460615,1000,2.0,psm_did,1.8552587980719024,-0.14474120192809758,True,,1000,490,510,490.0,235.0,True,ATT,"x1,x2",False,0.0017740711914362457,0.042816455399510844,0.012244897959183673,,,False,{}
B,115,20460616,1000,2.0,psm,2.4472380616835734,0.4472380616835734,True,,1000,469,531,469.0,234.0,True,ATT,"x1,x2",False,0.001776335420738731,0.038585122982985554,0.0042643923240938165,,,False,{}
B,115,20460616,1000,2.0,did,2.6152129181609975,0.6152129181609975,True,,1000,469,531,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,115,20460616,1000,2.0,did_with_covariates,1.9647741892296484,-0.035225810770351584,True,,1000,469,531,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,115,20460616,1000,2.0,psm_did,1.9066328360713332,-0.09336716392866684,True,,1000,469,531,469.0,234.0,True,ATT,"x1,x2",False,0.001776335420738731,0.038585122982985554,0.0042643923240938165,,,False,{}
B,116,20460617,1000,2.0,psm,2.4960456719216464,0.4960456719216464,True,,1000,531,469,531.0,249.0,True,ATT,"x1,x2",False,0.0010948968070974639,0.009904837616366957,0.003766478342749529,,,False,{}
B,116,20460617,1000,2.0,did,2.5056431702777857,0.5056431702777857,True,,1000,531,469,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,116,20460617,1000,2.0,did_with_covariates,1.931918065169031,-0.06808193483096892,True,,1000,531,469,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,116,20460617,1000,2.0,psm_did,1.9877848450666007,-0.012215154933399308,True,,1000,531,469,531.0,249.0,True,ATT,"x1,x2",False,0.0010948968070974639,0.009904837616366957,0.003766478342749529,,,False,{}
B,117,20460618,1000,2.0,psm,2.610932380749731,0.6109323807497309,True,,1000,515,485,515.0,233.0,True,ATT,"x1,x2",False,0.0014718883145114874,0.016912121501427735,0.001941747572815534,,,False,{}
B,117,20460618,1000,2.0,did,2.621133760918986,0.621133760918986,True,,1000,515,485,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,117,20460618,1000,2.0,did_with_covariates,2.028296599794373,0.028296599794372934,True,,1000,515,485,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,117,20460618,1000,2.0,psm_did,2.1010793932729124,0.10107939327291238,True,,1000,515,485,515.0,233.0,True,ATT,"x1,x2",False,0.0014718883145114874,0.016912121501427735,0.001941747572815534,,,False,{}
B,118,20460619,1000,2.0,psm,2.6471015975115604,0.6471015975115604,True,,1000,503,497,503.0,242.0,True,ATT,"x1,x2",False,0.0016692025351368,0.07029450119384395,0.02584493041749503,,,False,{}
B,118,20460619,1000,2.0,did,2.4981883872615533,0.49818838726155334,True,,1000,503,497,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,118,20460619,1000,2.0,did_with_covariates,1.9599617473482875,-0.04003825265171246,True,,1000,503,497,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,118,20460619,1000,2.0,psm_did,2.087913447748793,0.08791344774879306,True,,1000,503,497,503.0,242.0,True,ATT,"x1,x2",False,0.0016692025351368,0.07029450119384395,0.02584493041749503,,,False,{}
B,119,20460620,1000,2.0,psm,2.546936848706946,0.5469368487069461,True,,1000,498,502,498.0,242.0,True,ATT,"x1,x2",False,0.002364628833067718,0.10226783637701975,0.05220883534136546,,,False,{}
B,119,20460620,1000,2.0,did,2.614729179620631,0.6147291796206309,True,,1000,498,502,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,119,20460620,1000,2.0,did_with_covariates,2.037371248167985,0.037371248167985094,True,,1000,498,502,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,119,20460620,1000,2.0,psm_did,1.9810656015310235,-0.018934398468976488,True,,1000,498,502,498.0,242.0,True,ATT,"x1,x2",False,0.002364628833067718,0.10226783637701975,0.05220883534136546,,,False,{}
B,120,20460621,1000,2.0,psm,2.3244743992699908,0.3244743992699908,True,,1000,487,513,487.0,233.0,True,ATT,"x1,x2",False,0.0011343644944381277,0.012627218589549072,0.0,,,False,{}
B,120,20460621,1000,2.0,did,2.74490890036715,0.7449089003671499,True,,1000,487,513,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,120,20460621,1000,2.0,did_with_covariates,2.115376198851374,0.11537619885137396,True,,1000,487,513,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,120,20460621,1000,2.0,psm_did,2.1386322051308477,0.13863220513084773,True,,1000,487,513,487.0,233.0,True,ATT,"x1,x2",False,0.0011343644944381277,0.012627218589549072,0.0,,,False,{}
B,121,20460622,1000,2.0,psm,2.380489541917174,0.3804895419171741,True,,1000,512,488,512.0,248.0,True,ATT,"x1,x2",False,0.0016360883717489714,0.05985443727293149,0.025390625,,,False,{}
B,121,20460622,1000,2.0,did,2.47376876108601,0.47376876108600996,True,,1000,512,488,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,121,20460622,1000,2.0,did_with_covariates,1.8929284223259284,-0.1070715776740716,True,,1000,512,488,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,121,20460622,1000,2.0,psm_did,1.8952685736410433,-0.10473142635895671,True,,1000,512,488,512.0,248.0,True,ATT,"x1,x2",False,0.0016360883717489714,0.05985443727293149,0.025390625,,,False,{}
B,122,20460623,1000,2.0,psm,2.472457845338462,0.4724578453384618,True,,1000,512,488,512.0,227.0,True,ATT,"x1,x2",False,0.001411016959816565,0.03605123417603717,0.01953125,,,False,{}
B,122,20460623,1000,2.0,did,2.6780442469306593,0.6780442469306593,True,,1000,512,488,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,122,20460623,1000,2.0,did_with_covariates,2.00527572695081,0.005275726950809911,True,,1000,512,488,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,122,20460623,1000,2.0,psm_did,2.0853533458627957,0.08535334586279575,True,,1000,512,488,512.0,227.0,True,ATT,"x1,x2",False,0.001411016959816565,0.03605123417603717,0.01953125,,,False,{}
B,123,20460624,1000,2.0,psm,2.3800076984997443,0.38000769849974425,True,,1000,497,503,497.0,234.0,True,ATT,"x1,x2",False,0.0025431327147398108,0.09931071930057445,0.0482897384305835,,,False,{}
B,123,20460624,1000,2.0,did,2.6036830026221534,0.6036830026221534,True,,1000,497,503,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,123,20460624,1000,2.0,did_with_covariates,1.8754844192100948,-0.12451558078990521,True,,1000,497,503,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,123,20460624,1000,2.0,psm_did,1.8677481073772089,-0.13225189262279113,True,,1000,497,503,497.0,234.0,True,ATT,"x1,x2",False,0.0025431327147398108,0.09931071930057445,0.0482897384305835,,,False,{}
B,124,20460625,1000,2.0,psm,2.560322819334773,0.5603228193347731,True,,1000,508,492,508.0,239.0,True,ATT,"x1,x2",False,0.0017591364831439273,0.037485101044944624,0.011811023622047244,,,False,{}
B,124,20460625,1000,2.0,did,2.731620910590243,0.7316209105902431,True,,1000,508,492,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,124,20460625,1000,2.0,did_with_covariates,2.011372260891236,0.011372260891235886,True,,1000,508,492,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,124,20460625,1000,2.0,psm_did,2.0505303521614646,0.05053035216146462,True,,1000,508,492,508.0,239.0,True,ATT,"x1,x2",False,0.0017591364831439273,0.037485101044944624,0.011811023622047244,,,False,{}
B,125,20460626,1000,2.0,psm,2.6173666993272073,0.6173666993272073,True,,1000,502,498,502.0,248.0,True,ATT,"x1,x2",False,0.0011220841412080103,0.038936003765573046,0.017928286852589643,,,False,{}
B,125,20460626,1000,2.0,did,2.506501957336451,0.5065019573364511,True,,1000,502,498,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,125,20460626,1000,2.0,did_with_covariates,1.9810582362719575,-0.01894176372804246,True,,1000,502,498,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,125,20460626,1000,2.0,psm_did,1.9740380429951283,-0.025961957004871694,True,,1000,502,498,502.0,248.0,True,ATT,"x1,x2",False,0.0011220841412080103,0.038936003765573046,0.017928286852589643,,,False,{}
B,126,20460627,1000,2.0,psm,2.42858598424473,0.42858598424473016,True,,1000,487,513,487.0,220.0,True,ATT,"x1,x2",False,0.001935679862371276,0.09398172562747842,0.03696098562628337,,,False,{}
B,126,20460627,1000,2.0,did,2.6981454392249695,0.6981454392249695,True,,1000,487,513,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,126,20460627,1000,2.0,did_with_covariates,1.968220071283965,-0.031779928716034966,True,,1000,487,513,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,126,20460627,1000,2.0,psm_did,1.9264389544631182,-0.07356104553688181,True,,1000,487,513,487.0,220.0,True,ATT,"x1,x2",False,0.001935679862371276,0.09398172562747842,0.03696098562628337,,,False,{}
B,127,20460628,1000,2.0,psm,2.3067776599925005,0.3067776599925005,True,,1000,523,477,523.0,248.0,True,ATT,"x1,x2",False,0.0013474463643574576,0.04633183795027973,0.01338432122370937,,,False,{}
B,127,20460628,1000,2.0,did,2.468831558009591,0.4688315580095912,True,,1000,523,477,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,127,20460628,1000,2.0,did_with_covariates,1.906621423432973,-0.09337857656702697,True,,1000,523,477,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,127,20460628,1000,2.0,psm_did,1.8734490936077175,-0.1265509063922825,True,,1000,523,477,523.0,248.0,True,ATT,"x1,x2",False,0.0013474463643574576,0.04633183795027973,0.01338432122370937,,,False,{}
B,128,20460629,1000,2.0,psm,2.520936587540752,0.5209365875407519,True,,1000,507,493,507.0,242.0,True,ATT,"x1,x2",False,0.0019172262066348485,0.05689181691594558,0.03550295857988166,,,False,{}
B,128,20460629,1000,2.0,did,2.671397371057937,0.6713973710579371,True,,1000,507,493,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,128,20460629,1000,2.0,did_with_covariates,2.042640163189791,0.042640163189791025,True,,1000,507,493,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
